country_code,Account,Master_id,Account_id,latitude2,longitude,country2,Postal_code,street_name,Street_number
MA,Moore-Rolfson,2268,,31.4374773,-7.4060306,Morocco,0,Mayfield,71
CO,Nolan Group,2327,,11.3451287,-72.3628361,Colombia,442009,Hollow Ridge,1312
CZ,"Carter, Greenfelder and Stamm",1544,,49.4259425,17.5920528,Czech Republic,751 14,Warner,4879
PH,Kunde-Rath,2418,,13.9289816,121.3567739,Philippines,4323,Novick,9415
CN,Carroll and Sons,1551,,26.641315,100.222545,China,0,Fair Oaks,47172
FR,"Pollich, Barrows and Donnelly",1271,,48.8805451,2.1476836,France,78294 CEDEX,Banding,9866
PH,Conn-Brown,2025,,17.8145613,121.2831831,Philippines,3807,Claremont,4
CN,Stracke and Sons,1915,,23.099153,113.810423,China,0,Karstens,45183
PH,"Huel, Baumbach and Lebsack",2585,,14.593975,121.0038631,Philippines,3714,Pine View,20446
CN,"Bashirian, Mante and Jakubowski",2116,,31.210297,96.600578,China,0,Fulton,37963
CN,O'Reilly-Koss,1371,,27.948308,109.599191,China,0,Debra,905
CN,Ledner LLC,2513,,-34.6156429,-58.4176515,China,0,Monterey,3552
PH,Ernser-Reilly,1834,,12.7145722,124.0576816,Philippines,6404,Evergreen,1
US,"McCullough, Mitchell and Schmitt",1535,,42.3784509,-83.3032607,United States,92640,Arizona,60777
PT,"Beatty, Anderson and Gutkowski",1761,,38.5100219,-9.1705519,Portugal,2970-267,Dovetail,64
CN,Cronin-Crist,2446,,36.650038,101.766228,China,0,Cordelia,3
SE,"Quigley, Senger and Monahan",1100,,56.2094069,14.8470274,Sweden,374 53,Judy,226
CN,"Lehner, Feest and Prohaska",1611,,44.2,118.46667,China,0,Elka,7
KE,"Abbott, Adams and Kulas",1400,,0.2827307,34.7518631,Kenya,0,Nobel,28
AR,VonRueden-Armstrong,2209,,-27.3777068,-55.9237269,Argentina,3300,Crowley,574
TH,"Sporer, Gulgowski and Waelchi",2287,,7.0086472,100.4746879,Thailand,90110,Redwing,9972
CN,"Mayert, Feil and Prosacco",2472,,23.297493,116.165777,China,0,Coleman,631
CN,Dietrich LLC,1316,,27.9937685,120.6784858,China,0,Dottie,88150
CN,Cronin and Sons,1794,,39.9368237,116.4442945,China,0,4th,6082
CN,"Gutmann, Barrows and Watsica",1313,,39.9226132,116.4606871,China,0,Hollow Ridge,3
BR,Conroy-Swift,1582,,-22.3595631,-47.3853435,Brazil,13600-000,Lakeland,13
CN,"Muller, Jacobi and Goodwin",1133,,39.525207,117.711487,China,0,Kipling,9
PH,Willms-Cruickshank,1129,,7.5823695,125.8470159,Philippines,8104,Fairview,4023
GR,Wunsch-Bechtelar,1586,,36.8634887,21.9208543,Greece,0,Caliangt,77
SE,Conroy-Kovacek,1401,,56.8744773,16.6629189,Sweden,387 34,Lunder,37
CN,"Hickle, Collins and Stark",1585,,34.683646,112.469023,China,0,Riverside,1799
CN,Stokes-Tillman,2285,,25.763034,107.701307,China,0,Westend,7044
